Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
16793,Stardust,Neil Gaiman,"Gaiman, Neil",,0061142026,9780061142024,0,4.08,Harper Perennial,Paperback,248,2006,1998,,5/26/2021,to-read,to-read (#189),to-read,,,,0,,,0,,,,,
6294,"Howl’s Moving Castle (Howl’s Moving Castle, #1)",Diana Wynne Jones,"Jones, Diana Wynne",,006441034X,9780064410342,0,4.25,Harper Trophy,Mass Market Paperback,329,2001,1986,,5/26/2021,to-read,to-read (#188),to-read,,,,0,,,0,,,,,
49392855,The Two Towers,J.R.R. Tolkien,"Tolkien, J.R.R.",Alan Lee,0008376131,9780008376130,0,4.45,HarperCollins,Hardcover,385,2020,1954,,10/8/2020,"owned, currently-reading","owned (#36), currently-reading (#3)",currently-reading,,,,2,,,1,,,unspecified,,
6568440,Notes from Underground,Fyodor Dostoyevsky,"Dostoyevsky, Fyodor",,,,4,4.15,,Kindle Edition,,,1864,5/26/2021,2/18/2021,"owned, reread","owned (#189), reread (#37)",read,,,,1,,,1,,,unspecified,,
54419239,Meet Me in Paradise,Libby Hubscher,"Hubscher, Libby",,0593199421,9780593199428,0,4.04,Berkley Books,Paperback,352,2021,2021,,5/15/2021,"owned, currently-reading","owned (#119), currently-reading (#2)",currently-reading,,,,1,,,1,,,unspecified,,
55583233,The Sea in the Sky,Jackson Musker,"Musker, Jackson",,,,0,3.93,"Audible Originals, LLC",Audiobook,,2020,,,5/25/2021,dnf,dnf (#43),dnf,,,,0,,,0,,,,,
20493888,"Guards! Guards! (Discworld, #8)",Terry Pratchett,"Pratchett, Terry",,1473200180,9781473200180,0,4.29,Gollancz,Hardcover,344,2014,1989,,5/25/2021,"to-read, tbr","to-read (#187), tbr (#28)",to-read,,,,0,,,0,,,,,
34643771,"Going Postal (Discworld, #33)",Terry Pratchett,"Pratchett, Terry",,0857525085,9780857525086,0,4.36,Doubleday,Hardcover,496,2017,2004,,4/30/2021,"to-read, tbr","to-read (#153), tbr (#27)",to-read,,,,0,,,0,,,,,
3577453,Golem XIV,Stanisław Lem,"Lem, Stanisław",Jozef Marušiak,8088965713,,0,4.02,Drewo a srd ,,165,2003,1973,,5/25/2021,to-read,to-read (#186),to-read,,,,0,,,0,,,,,
28372019,"The Bookshop on the Corner (Scottish Bookshop, #1)",Jenny Colgan,"Colgan, Jenny",,0062467263,9780062467263,3,3.84,William Morrow Paperbacks,ebook,384,2016,2016,5/25/2021,12/22/2020,owned,owned (#134),read,,,,1,,,1,,,unspecified,,
25480342,A Monster Calls,Patrick Ness,"Ness, Patrick",,1406361801,9781406361803,0,4.32,Walker Books,Paperback,237,2015,2011,,11/28/2020,"to-read, owned, tbr","to-read (#53), owned (#185), tbr (#25)",to-read,,,,0,,,0,,,,,
894459,The Dispossessed,Ursula K. Le Guin,"Guin, Ursula K. Le",,0575079037,9780575079038,4,4.2,Gollancz,Paperback,336,2006,1974,5/13/2021,3/16/2021,owned,owned (#191),read,,,,1,,,1,,,unspecified,,
1391753,Flowers for Algernon,Daniel Keyes,"Keyes, Daniel",,0575079207,9780575079205,4,4.15,Gollancz,Paperback,224,2006,1959,,11/21/2019,"reread, owned","reread (#19), owned (#190)",read,,,,1,,,1,,,unspecified,,
56078386,"Heaven's River (Bobiverse, #4)",Dennis E. Taylor,"Taylor, Dennis E.",,,,4,4.33,Ethan Ellenberg Literary Agency,Kindle Edition,608,2021,2020,5/24/2021,2/20/2021,owned,owned (#1),read,,,,1,,,1,,,unspecified,,
22240844,Escape From Warsaw (Original Title: The Silver Sword),Ian Serraillier,"Serraillier, Ian",,0590401459,,0,4.02,"Scholastic, Inc.",Paperback,218,,1956,,5/21/2021,"reread, owned","reread (#35), owned (#188)",read,,,,1,,,1,,,unspecified,,
1553778,The Emperor and the Nightingale,Alison Ainsworth,"Ainsworth, Alison","Hans Christian Andersen, Chris Russell",0721410545,9780721410548,0,4.02,Ladybird Books,Hardcover,51,,,,5/21/2021,,,read,,,,1,,,0,,,,,
48117,The Boy Who Made Dragonfly: A Zuni Myth,Tony Hillerman,"Hillerman, Tony",Janet Grado,0826309100,9780826309105,0,4.17,University of New Mexico Press,Paperback,81,1993,1972,,5/21/2021,,,read,,,,1,,,0,,,,,
36073085,"Hyperion (Hyperion Cantos, #1)",Dan Simmons,"Simmons, Dan",,,,0,4.23,Spectra,Kindle Edition,483,2011,1989,,12/6/2020,"to-read, owned","to-read (#63), owned (#132)",to-read,,,,0,,,1,,,unspecified,,
1006559,Pushing Ice,Alastair Reynolds,"Reynolds, Alastair",,0575078154,9780575078154,0,4.05,Gollancz,Paperback,514,2006,2005,,12/29/2020,to-read,to-read (#76),to-read,,,,0,,,0,,,,,
912471,Lord of Light,Roger Zelazny,"Zelazny, Roger",,0575079010,9780575079014,0,4.07,Gollancz,Paperback,320,2006,1967,,12/29/2020,"to-read, owned, tbr","to-read (#77), owned (#161), tbr (#24)",to-read,,,,0,,,1,,,unspecified,,
838532,The Sirens of Titan,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,0575079029,9780575079021,0,4.13,Gollancz,Paperback,249,2006,1959,,4/29/2021,"to-read, tbr","to-read (#149), tbr (#12)",to-read,,,,0,,,0,,,,,
963275,Gateway (Heechee Saga #1),Frederik Pohl,"Pohl, Frederik",,0575078995,9780575078994,0,4.07,Not Avail,Unknown Binding,294,2006,1977,,1/22/2021,to-read,to-read (#90),to-read,,,,0,,,0,,,,,
55957410,Feedback,Dennis E. Taylor,"Taylor, Dennis E.",Ray Porter,,,5,3.81,Audible Originals,Audible Audio,1,2020,2020,,5/20/2021,favorite,favorite (#43),read,,,,1,,,0,,,,,
49946710,The Confederacy of Dunces,John Kennedy Toole,"Toole, John Kennedy",,,,0,3.88,,,,,1980,,5/20/2021,to-read,to-read (#185),to-read,,,,0,,,0,,,,,
55291869,"Murder by Other Means (The Dispatcher, #2)",John Scalzi,"Scalzi, John",Zachary Quinto,,,3,4.04,Audible Originals,Audiobook,4,2020,,5/20/2021,5/19/2021,,,read,,,,1,,,0,,,,,
23128334,The Electric Ant,Philip K. Dick,"Dick, Philip K.",,,,4,3.82,,,,1969,,5/20/2021,5/20/2021,,,read,,,,1,,,0,,,,,
1118429,"The Collected Stories of Philip K. Dick, Volume 5: We Can Remember It For You Wholesale",Philip K. Dick,"Dick, Philip K.",Thomas M. Disch,0586207694,9780586207697,0,4.19,HarperCollins,Paperback,495,1994,1987,,5/20/2021,"to-read, tbr, owned","to-read (#184), tbr (#23), owned (#192)",to-read,,,,0,,,1,,,unspecified,,
36536882,"The Great Game (Sherlock, #3)",Jay.,"Jay., Jay.",Mark Gatiss,1785859161,9781785859168,0,4.37,Titan Comics,Paperback,224,2018,2017,,5/19/2021,"owned, to-read","owned (#146), to-read (#183)",to-read,,,,0,,,1,,,unspecified,,
26082188,The Dispatcher,John Scalzi,"Scalzi, John",Zachary Quinto,,,4,3.99,Audible Studios,Audible Audio,3,2016,2016,5/19/2021,5/19/2021,,,read,,,,1,,,0,,,,,
13055592,Redshirts,John Scalzi,"Scalzi, John",,0765316994,9780765316998,0,3.85,Tor Books,Hardcover,320,2012,2012,,5/19/2021,to-read,to-read (#182),to-read,,,,0,,,0,,,,,
52759414,America's National Parks (Mini Book),Ian Shive,"Shive, Ian",,1683839323,9781683839323,4,4,Earth Aware Editions,Hardcover,256,2020,,5/19/2021,5/19/2021,owned,owned (#181),read,,,,1,,,1,,,unspecified,,
54286134,A Change of Plans,Dennis E. Taylor,"Taylor, Dennis E.",Neil Hellegers,B088X5X8XJ,,2,3.93,Audible Studios,Audible Audio,,2020,,5/19/2021,5/19/2021,,,read,,,,1,,,0,,,,,
25541028,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",Ashlee Vance,"Vance, Ashlee",,0062301233,9780062301239,0,4.21,Ecco,Hardcover,392,2015,2015,,5/19/2021,"to-read, owned","to-read (#181), owned (#184)",to-read,,,,0,,,1,,,unspecified,,
25614523,Originals: How Non-Conformists Move the World,Adam M. Grant,"Grant, Adam M.",,0525429565,9780525429562,0,3.95,Viking,Hardcover,326,2016,2016,,5/19/2021,"to-read, owned","to-read (#180), owned (#183)",to-read,,,,0,,,1,,,unspecified,,
18050143,"Zero to One: Notes on Startups, or How to Build the Future",Peter Thiel,"Thiel, Peter",Blake  Masters,0804139296,9780804139298,0,4.17,Crown Business,Hardcover,195,2014,2014,,5/19/2021,"to-read, owned","to-read (#179), owned (#182)",to-read,,,,0,,,1,,,unspecified,,
15805300,Bible Answers for Every Need,Clarence Blasier,"Blasier, Clarence",,1616269618,9781616269616,0,4,Value Books,Paperback,304,2012,2006,,5/19/2021,"dnf, owned","dnf (#42), owned (#180)",dnf,,,,0,,,1,,,unspecified,,
39353738,"Skyward (Skyward, #1)",Brandon Sanderson,"Sanderson, Brandon",,,,0,4.5,Delacorte Press,Kindle Edition,546,2018,2018,,11/4/2020,"to-read, owned","to-read (#49), owned (#141)",to-read,,,,0,,,1,,,unspecified,,
26869522,The Adventures of Tintin Complete Set,Hergé,"Hergé, Hergé",,1405278455,9781405278454,0,4.61,Egmont UK,Hardcover,1584,2015,2000,,5/19/2021,"dnf, owned","dnf (#41), owned (#179)",dnf,,,,0,,,1,,,unspecified,,
19484529,The Giver Quartet Omnibus,Lois Lowry,"Lowry, Lois",,0544340973,9780544340978,0,4.36,HMH Books for Young Readers,Hardcover,772,2014,2013,,5/19/2021,"dnf, owned","dnf (#40), owned (#178)",dnf,,,,0,,,1,,,unspecified,,
394,Lincoln at Gettysburg: The Words That Remade America,Garry Wills,"Wills, Garry",,0671867423,9780671867423,0,4.15,Simon & Schuster,Paperback,317,1993,1992,,5/19/2021,owned,owned (#177),read,,,,1,,,1,,,unspecified,,
976251,Heart Gifts,Helen Steiner Rice,"Rice, Helen Steiner",,0800715209,9780800715205,0,4.42,Fleming H. Revell Company,Hardcover,96,1987,1968,,5/19/2021,owned,owned (#176),read,,,,1,,,1,,,unspecified,,
1297985,Musicophilia: Tales of Music and the Brain,Oliver Sacks,"Sacks, Oliver",,0676979785,9780676979787,0,3.93,Knopf Canada,Hardcover,400,2007,2007,,5/19/2021,"owned, favorite, reread","owned (#175), favorite (#42), reread (#36)",read,,,,1,,,1,,,unspecified,,
18951144,Selected Poems,E.E. Cummings,"Cummings, E.E.",,,,0,4.23,,Paperback,,1960,1960,,5/19/2021,"dnf, owned","dnf (#39), owned (#174)",dnf,,,,0,,,1,,,unspecified,,
76981,"The Tower Treasure (The Hardy Boys, #1)",Franklin W. Dixon,"Dixon, Franklin W.",Walter S. Rogers,0448089017,9780448089010,0,3.92,Grosset & Dunlap,Hardcover,180,1998,1927,,5/19/2021,"dnf, owned","dnf (#38), owned (#173)",dnf,,,,0,,,1,,,unspecified,,
457762,Sylvester and the Magic Pebble,William Steig,"Steig, William",,067166154X,9780671661540,0,4.13,Simon & Schuster Children's Publishing,Hardcover,32,1988,1969,,5/19/2021,owned,owned (#172),read,,,,1,,,1,,,unspecified,,
38643979,Alice's Adventures in Wonderland & Through the Looking Glass,Lewis Carroll,"Carroll, Lewis",,1788882954,9781788882958,0,4.06,Arcturus Publishing,Paperback,272,2018,1871,,5/19/2021,"dnf, owned","dnf (#37), owned (#171)",dnf,,,,0,,,1,,,unspecified,,
19317412,A Pocket Book Of Robert Frosts Poems,Robert Frost,"Frost, Robert",,,,0,3.96,Washington Square Press,Paperback,279,1967,1946,,5/19/2021,"dnf, owned","dnf (#36), owned (#170)",dnf,,,,0,,,1,,,unspecified,,
1377154,Pocket Book Of Quotations,Henry Davidoff,"Davidoff, Henry",,0671726455,9780671726454,5,3.69,Pocket Books,Paperback,,1990,1942,,5/19/2021,"favorite, owned","favorite (#41), owned (#169)",read,,,,1,,,1,,,unspecified,,
37768423,The Ultimate Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1-5),Douglas Adams,"Adams, Douglas",,,,0,4.35,Del Rey,Kindle Edition,833,2017,1996,,5/19/2021,"dnf, owned","dnf (#35), owned (#168)",dnf,,,,0,,,1,,,unspecified,,
6174,Survival in Auschwitz,Primo Levi,"Levi, Primo","Stuart J. Woolf, Philip Roth",0684826801,9780684826806,0,4.27,Simon  Schuster,Paperback,187,1995,1947,,5/19/2021,"to-read, owned","to-read (#178), owned (#166)",to-read,,,,0,,,1,,,unspecified,,
17346832,How Dogs Love Us: A Neuroscientist and His Adopted Dog Decode the Canine Brain,Gregory Berns,"Berns, Gregory",,0544114515,9780544114517,0,3.97,New Harvest,Hardcover,272,2013,2013,,5/19/2021,"to-read, owned","to-read (#177), owned (#165)",to-read,,,,0,,,1,,,unspecified,,
19730109,The Time Machine,H.G. Wells,"Wells, H.G.",,,,0,3.9,Dover Publications,Kindle Edition,128,2012,1895,,5/19/2021,"to-read, owned","to-read (#176), owned (#164)",to-read,,,,0,,,1,,,unspecified,,
26042767,"The Long Way to a Small, Angry Planet (Wayfarers, #1)",Becky Chambers,"Chambers, Becky",,,,0,4.15,Harper Voyager,Kindle Edition,423,2015,2014,,5/19/2021,"to-read, owned","to-read (#175), owned (#163)",to-read,,,,0,,,1,,,unspecified,,
52368061,The Foundation Trilogy (Foundation (Publication Order) #1-3),Isaac Asimov,"Asimov, Isaac",,,,0,4.41,,Kindle Edition,703,2019,1953,,5/19/2021,"dnf, owned","dnf (#34), owned (#162)",dnf,,,,0,,,1,,,unspecified,,
34878094,"For We Are Many (Bobiverse, #2)",Dennis E. Taylor,"Taylor, Dennis E.",,1680680595,9781680680591,2,4.36,Ethan Ellenberg Literary Agency,Paperback,320,2017,2017,1/4/2021,11/13/2020,owned,owned (#42),read,,,,1,,,1,,,unspecified,,
35942178,"All These Worlds (Bobiverse, #3)",Dennis E. Taylor,"Taylor, Dennis E.",,1680680609,9781680680607,5,4.4,Ethan Ellenberg Literary Agency,Paperback,280,2017,2017,2/25/2021,12/7/2020,"favorite, owned","favorite (#28), owned (#24)",read,,,,1,,,1,,,unspecified,,
25306935,The Star of Kazan,Eva Ibbotson,"Ibbotson, Eva",,1447265726,,5,4.01,Pan MacMillan,Paperback,400,2014,1999,1/18/2021,5/9/2019,"favorite, owned","favorite (#9), owned (#160)",read,,,,1,,,1,,,unspecified,,
8385952,"Ender's Shadow (Shadow, #1)",Orson Scott Card,"Card, Orson Scott",,,,5,4.29,,Kindle Edition,484,,1999,,11/21/2019,owned,owned (#159),read,,,,1,,,1,,,unspecified,,
53302366,"Ascendance Trilogy: The False Prince, The Runaway King, The Shadow Throne",Jennifer A. Nielsen,"Nielsen, Jennifer A.",,,,0,4.65,Scholastic Press,Kindle Edition,352,2020,2013,,5/19/2021,"owned, dnf","owned (#157), dnf (#33)",dnf,,,,0,,,1,,,unspecified,,
28595941,Arcanum Unbounded: The Cosmere Collection,Brandon Sanderson,"Sanderson, Brandon",,0765391163,9780765391162,0,4.5,Tor Books,Hardcover,672,2016,2016,,5/19/2021,"dnf, owned","dnf (#32), owned (#158)",dnf,,,,0,,,1,,,unspecified,,
15703770,"The Runaway King (Ascendance, #2)",Jennifer A. Nielsen,"Nielsen, Jennifer A.",,0545284155,9780545284158,4,4.24,Scholastic Press,Hardcover,331,2013,2013,,10/6/2017,,,read,,,,1,,,0,,,,,
12432220,"The False Prince (Ascendance, #1)",Jennifer A. Nielsen,"Nielsen, Jennifer A.",,0545284139,9780545284134,5,4.17,"Scholastic, Inc.",Hardcover,342,2012,2012,1/8/2021,10/6/2017,,,read,,,,1,,,0,,,,,
29520965,"The Blue Sword (Damar, #1)",Robin McKinley,"McKinley, Robin",,,,5,4.17,HarperCollins Publishers,Kindle Edition,292,2016,1982,1/30/2020,10/6/2017,owned,owned (#156),read,,,,2,,,1,,,unspecified,,
40385088,"The Inner Level: How More Equal Societies Reduce Stress, Restore Sanity and Improve Everyone's Well-Being",Richard G. Wilkinson,"Wilkinson, Richard G.",Kate E. Pickett,,,0,4.16,Penguin Press,Kindle Edition,352,2019,2018,,5/19/2021,"dnf, owned","dnf (#31), owned (#155)",dnf,,,,0,,,1,,,unspecified,,
34523152,"The Water Will Come: Rising Seas, Sinking Cities, and the Remaking of the Civilized World",Jeff Goodell,"Goodell, Jeff",,031626024X,9780316260244,0,4.18,"Little, Brown and Company",Hardcover,352,2017,2017,,5/19/2021,"dnf, owned","dnf (#30), owned (#154)",dnf,,,,0,,,1,,,unspecified,,
28698036,"Secret History (Mistborn, #3.5)",Brandon Sanderson,"Sanderson, Brandon",,,,0,4.37,"Dragonsteel Entertainment, LLC",Kindle Edition,160,2016,2016,,12/29/2020,dnf,dnf (#6),dnf,,,,0,,,0,,,,,
77711,"A Fire Upon the Deep (Zones of Thought, #1)",Vernor Vinge,"Vinge, Vernor",,0812515285,9780812515282,0,4.13,Tor Science Fiction,Mass Market Paperback,613,2010,1992,,12/20/2020,"dnf, owned","dnf (#21), owned (#152)",dnf,,,,0,,,1,,,unspecified,,
7235533,"The Way of Kings (The Stormlight Archive, #1)",Brandon Sanderson,"Sanderson, Brandon",,0765326353,9780765326355,0,4.61,Tor Books,Hardcover,1007,2010,2010,,5/16/2020,"to-read, owned","to-read (#109), owned (#151)",to-read,,,,0,,,1,,,unspecified,,
41580260,The Fifth Science,Exurb1a,"Exurb1a, Exurb1a",,,,0,4.49,,Kindle Edition,250,2018,,,5/7/2019,"to-read, owned","to-read (#10), owned (#150)",to-read,,,,0,,,1,,,unspecified,,
39947376,The Myth of Sisyphus,Albert Camus,"Camus, Albert",Justin O'Brien,0525564454,9780525564454,0,4.16,Vintage,Paperback,160,2018,1942,,12/7/2018,"to-read, owned, tbr","to-read (#8), owned (#147), tbr (#26)",to-read,,,,0,,,1,,,unspecified,,
24113,"Gödel, Escher, Bach: an Eternal Golden Braid",Douglas R. Hofstadter,"Hofstadter, Douglas R.",,0465026567,9780465026562,0,4.27,Basic Books,Paperback,777,1999,1979,,5/6/2019,"to-read, owned","to-read (#20), owned (#148)",to-read,,,,0,,,1,,,unspecified,,
8016155,Lord of the Flies,William Golding,"Golding, William",Edmund L. Epstein,,,0,3.69,Perigee / Penguin Group (USA),Paperback,208,2006,1954,,5/7/2019,"to-read, owned","to-read (#9), owned (#149)",to-read,,,,0,,,1,,,unspecified,,
34705671,"The Blind Banker (Sherlock, #2)",Jay.,"Jay., Jay.","Steve   Thompson, Steven Moffat, Mark Gatiss",1785856162,9781785856167,0,4.24,Titan Comics,Paperback,208,2017,2014,,5/19/2021,"to-read, owned","to-read (#174), owned (#145)",to-read,,,,0,,,1,,,unspecified,,
30371085,A Study In Pink (Sherlock #1),Jay.,"Jay., Jay.","Steven Moffat, Mark Gatiss",,,0,4.34,Titan Comics ,Kindle Edition,224,2017,2012,,5/19/2021,"to-read, owned","to-read (#173), owned (#144)",to-read,,,,0,,,1,,,unspecified,,
25499718,"Children of Time (Children of Time, #1)",Adrian Tchaikovsky,"Tchaikovsky, Adrian",,1447273281,9781447273288,0,4.26,PanMacmillan,Hardcover,600,2015,2015,,11/28/2020,"to-read, owned","to-read (#55), owned (#143)",to-read,,,,0,,,1,,,unspecified,,
56019043,Beyond Order: 12 More Rules For Life,Jordan B. Peterson,"Peterson, Jordan B.",Juliette Fogra,0593084640,9780593084649,0,4.25,Portfolio,Hardcover,432,2021,2021,,11/27/2020,"to-read, owned, tbr","to-read (#52), owned (#142), tbr (#20)",to-read,,,,0,,,1,,,unspecified,,
1071726,The Peregrine,J.A. Baker,"Baker, J.A.",,1590171330,9781590171332,0,4.18,NYRB Classics,Paperback,191,2004,1967,,10/15/2020,"to-read, owned","to-read (#42), owned (#140)",to-read,,,,0,,,1,,,unspecified,,
6794,Cloud Atlas,David Mitchell,"Mitchell, David",,0340822783,9780340822784,0,4,Sceptre,Paperback,529,2005,2004,,9/28/2020,"to-read, owned","to-read (#41), owned (#139)",to-read,,,,0,,,1,,,unspecified,,
49634542,The Enigma Game,Elizabeth Wein,"Wein, Elizabeth",,1368012582,9781368012584,0,3.98,"LIttle, Brown Books for Young Readers",Hardcover,448,2020,2020,,9/15/2020,to-read,to-read (#35),to-read,,,,0,,,0,,,,,
4926443,Childhood's End,Arthur C. Clarke,"Clarke, Arthur C.",,0345284658,9780345284655,0,4.1,Del Rey,Paperback,218,1980,1953,,12/28/2020,"to-read, owned","to-read (#71), owned (#135)",to-read,,,,0,,,1,,,unspecified,,
13259262,The Martian Chronicles,Ray Bradbury,"Bradbury, Ray",,1451678193,9781451678192,0,4.15,Simon  Schuster,Mass Market Paperback,241,2012,1950,,12/29/2020,"to-read, owned","to-read (#75), owned (#136)",to-read,,,,0,,,1,,,unspecified,,
509784,The End of Eternity,Isaac Asimov,"Asimov, Isaac",,0449016196,9780449016190,0,4.23,Fawcett Crest,Mass Market Paperback,192,1971,1955,,1/8/2021,"to-read, tbr, owned","to-read (#85), tbr (#6), owned (#138)",to-read,,,,0,,,1,,,unspecified,,
8855321,"Leviathan Wakes (The Expanse, #1)",James S.A. Corey,"Corey, James S.A.",,1841499889,9781841499888,0,4.25,Orbit,Paperback,561,2011,2011,,12/22/2020,"to-read, owned, tbr","to-read (#65), owned (#133), tbr (#22)",to-read,,,,0,,,1,,,unspecified,,
53244263,Earth Abides,George R. Stewart,"Stewart, George R.",,,,0,3.95,Houghton Mifflin Harcourt,Kindle Edition,370,1976,1949,,1/2/2021,"to-read, owned","to-read (#79), owned (#137)",to-read,,,,0,,,1,,,unspecified,,
13578175,The Emperor's Soul,Brandon Sanderson,"Sanderson, Brandon",,1616960922,9781616960926,0,4.32,Tachyon Publications,Paperback,175,2012,2012,,12/1/2020,"to-read, short","to-read (#59), short (#2)",to-read,,,,0,,,0,,,,,
8935689,"Consider Phlebas (Culture, #1)",Iain M. Banks,"Banks, Iain M.",,1857231384,9781857231380,0,3.86,Orbit,Paperback,471,1988,1987,,12/1/2020,"to-read, owned, tbr","to-read (#60), owned (#131), tbr (#19)",to-read,,,,0,,,1,,,unspecified,,
8565270,Inception: The Shooting Script,Christopher J. Nolan,"Nolan, Christopher J.",,1608870154,9781608870158,0,4.31,Insight Editions,Paperback,239,2010,2010,,11/29/2020,"to-read, short, owned","to-read (#58), short (#1), owned (#130)",to-read,,,,0,,,1,,,unspecified,,
60211,"The Shadow of the Torturer (The Book of the New Sun, #1)",Gene Wolfe,"Wolfe, Gene",,0671540661,9780671540661,0,3.8,Pocket Books,Paperback,262,1984,1980,,1/10/2021,"to-read, owned","to-read (#86), owned (#126)",to-read,,,,0,,,1,,,unspecified,,
53205854,"Fugitive Telemetry (The Murderbot Diaries, #6)",Martha Wells,"Wells, Martha",,1250765374,9781250765376,0,4.41,Tor.com,Hardcover,176,2021,2021,,2/17/2021,"to-read, tbr, owned","to-read (#104), tbr (#3), owned (#127)",to-read,,,,0,,,1,,,unspecified,,
22200,"Count Zero (Sprawl, #2)",William Gibson,"Gibson, William",,0441013678,9780441013678,0,4.01,Ace Books,Paperback,308,2006,1986,,3/1/2021,"to-read, owned","to-read (#110), owned (#129)",to-read,,,,0,,,1,,,unspecified,,
52381770,"Network Effect (The Murderbot Diaries, #5)",Martha Wells,"Wells, Martha",,1250229863,9781250229861,0,4.44,Tor.com,Hardcover,350,2020,2020,,2/17/2021,"to-read, tbr, owned","to-read (#130), tbr (#7), owned (#128)",to-read,,,,0,,,1,,,unspecified,,
30753512,Generation Decks: The Unofficial History of Gaming Phenomenon Magic The Gathering,Titus Chalk,"Chalk, Titus",,1781084904,9781781084908,0,3.92,Solaris,Paperback,276,2017,,,4/19/2021,"to-read, owned","to-read (#144), owned (#125)",to-read,,,,0,,,1,,,unspecified,,
1258746,The Stars My Destination,Alfred Bester,"Bester, Alfred",Neil Gaiman,0575079096,9780575079090,0,4.09,Gollancz,Paperback,254,2006,1955,,3/17/2021,"to-read, owned","to-read (#121), owned (#122)",to-read,,,,0,,,1,,,unspecified,,
154091,"Mona Lisa Overdrive (Sprawl, #3)",William Gibson,"Gibson, William",,0553281747,9780553281743,0,3.99,Bantam Spectra,Mass Market Paperback,308,1989,1988,,4/14/2021,"to-read, owned","to-read (#138), owned (#123)",to-read,,,,0,,,1,,,unspecified,,
23359837,500 Words You Should Know,Caroline Taggart,"Taggart, Caroline",,1782432949,9781782432944,0,3.88,Michael O'Mara,Hardcover,192,2014,2014,,4/14/2021,"to-read, owned","to-read (#161), owned (#124)",to-read,,,,0,,,1,,,unspecified,,
53445930,Absolution Gap,Alastair Reynolds,"Reynolds, Alastair",,0316462659,9780316462655,0,4.01,Orbit,ebook,592,2020,2003,,5/18/2021,"to-read, tbr, owned","to-read (#168), tbr (#16), owned (#121)",to-read,,,,0,,,1,,,unspecified,,
53445907,Redemption Ark,Alastair Reynolds,"Reynolds, Alastair",,0316462489,9780316462488,0,4.13,Orbit,ebook,592,2020,2002,,5/18/2021,"to-read, tbr, owned","to-read (#167), tbr (#15), owned (#120)",to-read,,,,0,,,1,,,unspecified,,
1553791,The Pilgrims Progress,John Bunyan,"Bunyan, John",,0883680963,9780883680964,0,4,Whitaker Distribution,Paperback,,1981,1678,,5/1/2021,"to-read, owned","to-read (#156), owned (#118)",to-read,,,,0,,,1,,,unspecified,,
15810872,Les Misérables,Victor Hugo,"Hugo, Victor",Norman Denny,1846140498,9781846140495,0,4.18,Penguin Classics,Hardcover,1232,2012,1862,,5/1/2021,"to-read, owned","to-read (#154), owned (#117)",to-read,,,,0,,,1,,,unspecified,,
19721373,Harry Potter and the Methods of Rationality,Eliezer Yudkowsky,"Yudkowsky, Eliezer",Less Wrong,,,0,4.4,,ebook,2184,,2015,,5/19/2021,"to-read, owned","to-read (#172), owned (#116)",to-read,,,,0,,,1,,,unspecified,,
39110619,The Richest Man in Babylon: The most inspiring book on wealth ever written,George S. Clason,"Clason, George S.",General Press,,,5,4.26,GENERAL PRESS,Kindle Edition,133,2018,1926,,10/6/2017,"reread, owned","reread (#28), owned (#112)",read,,,,1,,,1,,,unspecified,,
34168383,1984,George Orwell,"Orwell, George",,1328869334,9781328869333,4,4.19,Houghton Mifflin Harcourt,Hardcover,304,2017,1949,,10/6/2017,"reread, owned","reread (#14), owned (#113)",read,,,,1,,,1,,,unspecified,,
18144590,The Alchemist,Paulo Coelho,"Coelho, Paulo","Alan R. Clarke, James Noel Smith",0062315005,9780062315007,5,3.89,HarperOne,Paperback,182,2014,1988,,10/6/2017,"reread, owned","reread (#9), owned (#114)",read,,,,1,,,1,,,unspecified,,
35504431,Turtles All the Way Down,John Green,"Green, John",,0525555366,9780525555360,5,3.94,Dutton Books for Young Readers,Hardcover,286,2017,2017,,12/8/2017,"reread, owned","reread (#11), owned (#111)",read,,,,1,,,1,,,unspecified,,
13529074,So Good They Can't Ignore You: Why Skills Trump Passion in the Quest for Work You Love,Cal Newport,"Newport, Cal",,1455509124,9781455509126,5,4.09,Grand Central Publishing,Hardcover,304,2012,2012,,10/6/2017,"favorite, owned","favorite (#7), owned (#107)",read,,,,1,,,1,,,unspecified,,
8120173,The Book Thief,Markus Zusak,"Zusak, Markus",,,,5,4.38,Knopf Books for Young Readers,Kindle Edition,576,2007,2005,,10/24/2017,"favorite, reread, owned","favorite (#27), reread (#4), owned (#110)",read,,,,1,,,1,,,unspecified,,
16250900,"Code Name Verity (Code Name Verity, #1)",Elizabeth Wein,"Wein, Elizabeth",,1423152883,9781423152880,5,4.01,"Little, Brown Books for Young Readers",Paperback,332,2013,2012,,10/6/2017,"favorite, reread, owned","favorite (#6), reread (#10), owned (#109)",read,,,,1,,,1,,,unspecified,,
